"","unit","year","state","unit_fe","mu","year_fe","cohort_year","error","treat","tau","tau_cum","dep_var"
"3116",101,1995,39,7.47609845568646,1,-2.00879185712477,2004,-0.0889754443009223,0,0,0,11.3783311542608
"3117",101,1996,39,7.47609845568646,1,-1.46459223972459,2004,2.91958858674035,0,0,0,14.9310948027022
"3118",101,1997,39,7.47609845568646,1,-1.19941324243805,2004,0.678762899962532,0,0,0,12.9554481132109
"3119",101,1998,39,7.47609845568646,1,0.298985121328546,2004,1.36477993467314,0,0,0,15.1398635116881
"3120",101,1999,39,7.47609845568646,1,-0.800677585135977,2004,-0.21122081341856,0,0,0,12.4642000571319
"3121",101,2000,39,7.47609845568646,1,-0.580873062089054,2004,1.21451176842012,0,0,0,14.1097371620175
"3122",101,2001,39,7.47609845568646,1,-0.443540108876355,2004,0.662456861100899,0,0,0,13.695015207911
"3123",101,2002,39,7.47609845568646,1,0.0662468506421326,2004,0.233310972898027,0,0,0,13.7756562792266
"3124",101,2003,39,7.47609845568646,1,0.13335184663164,2004,-0.389020018020955,0,0,0,13.2204302842971
"3125",101,2004,39,7.47609845568646,1,-1.05876519272696,2004,0.200694532711616,1,1,1,13.6180277956711
"3126",101,2005,39,7.47609845568646,1,2.22789027974931,2004,-0.165484788630584,1,1,2,17.5385039468052
"3127",101,2006,39,7.47609845568646,1,-0.10889055171334,2004,-0.17327780043057,1,1,3,16.1939301035426
"3128",101,2007,39,7.47609845568646,1,1.00137256685322,2004,-0.240242169014383,1,1,4,18.2372288535253
"3129",101,2008,39,7.47609845568646,1,-0.735478956715546,2004,0.312659493664525,1,1,5,18.0532789926354
"3130",101,2009,39,7.47609845568646,1,0.304806899976977,2004,0.270162017619643,1,1,6,20.0510673732831
"3131",101,2010,39,7.47609845568646,1,0.665387349368857,2004,-1.18295721278286,1,1,7,19.9585285922725
"3132",102,1980,17,1.38118163044835,1,-3.1072764423754,2004,0.808478425459154,0,0,0,5.0823836135321
"3133",102,1981,17,1.38118163044835,1,-1.2460839896429,2004,0.0841835177372633,0,0,0,6.21928115854271
"3134",102,1982,17,1.38118163044835,1,-1.93353674535046,2004,-0.112205935805872,0,0,0,5.33543894929202
"3135",102,1983,17,1.38118163044835,1,-3.88706958727406,2004,-0.126960243060997,0,0,0,3.3671518001133
"3136",102,1984,17,1.38118163044835,1,-2.26951756430784,2004,0.908382296273082,0,0,0,6.02004636241359
"3137",102,1985,17,1.38118163044835,1,-1.46645740935146,2004,0.394515303858879,0,0,0,6.30923952495577
"3138",102,1986,17,1.38118163044835,1,-1.29660454546571,2004,1.15768679460774,0,0,0,7.24226387959038
"3139",102,1987,17,1.38118163044835,1,-1.21576644748835,2004,0.317073467491923,0,0,0,6.48248865045193
"3140",102,1988,17,1.38118163044835,1,-2.81622789794721,2004,0.282345810775729,0,0,0,4.84729954327687
"3141",102,1989,17,1.38118163044835,1,-2.57625509360274,2004,0.409103457493117,0,0,0,5.21402999433873
"3142",102,1990,17,1.38118163044835,1,-1.31300370201293,2004,0.568349951576593,0,0,0,6.63652788001202
"3143",102,1991,17,1.38118163044835,1,-3.08770647404211,2004,-0.51285409307091,0,0,0,3.78062106333533
"3144",102,1992,17,1.38118163044835,1,-1.71494265580642,2004,-0.861920597530383,0,0,0,4.80431837711155
"3145",102,1993,17,1.38118163044835,1,-0.767061582908547,2004,-0.0132691024039957,0,0,0,6.60085094513581
"3146",102,1994,17,1.38118163044835,1,-1.52435102788007,2004,1.21059193424657,0,0,0,7.06742253681486
"3147",102,1995,17,1.38118163044835,1,-2.00879185712477,2004,-0.326904484116217,0,0,0,5.04548528920737
"3148",102,1996,17,1.38118163044835,1,-1.46459223972459,2004,-0.201181985624617,0,0,0,5.71540740509915
"3149",102,1997,17,1.38118163044835,1,-1.19941324243805,2004,-1.09439863906438,0,0,0,5.08736974894592
"3150",102,1998,17,1.38118163044835,1,0.298985121328546,2004,-0.616006916918852,0,0,0,7.06415983485804
"3151",102,1999,17,1.38118163044835,1,-0.800677585135977,2004,-0.308175353706537,0,0,0,6.27232869160584
"3152",102,2000,17,1.38118163044835,1,-0.580873062089054,2004,0.493172681043967,0,0,0,7.29348124940326
"3153",102,2001,17,1.38118163044835,1,-0.443540108876355,2004,-0.786589589076879,0,0,0,6.15105193249512
"3154",102,2002,17,1.38118163044835,1,0.0662468506421326,2004,0.598718565771324,0,0,0,8.04614704686181
"3155",102,2003,17,1.38118163044835,1,0.13335184663164,2004,-1.25408223750386,0,0,0,6.26045123957613
"3156",102,2004,17,1.38118163044835,1,-1.05876519272696,2004,-0.0762302984411022,1,1,1,7.24618613928029
"3157",102,2005,17,1.38118163044835,1,2.22789027974931,2004,0.65602249942668,1,1,2,12.2650944096243
"3158",102,2006,17,1.38118163044835,1,-0.10889055171334,2004,0.18537118663866,1,1,3,10.4576622653737
"3159",102,2007,17,1.38118163044835,1,1.00137256685322,2004,-0.31773716942938,1,1,4,12.0648170278722
"3160",102,2008,17,1.38118163044835,1,-0.735478956715546,2004,0.244857727174588,1,1,5,11.8905604009074
"3161",102,2009,17,1.38118163044835,1,0.304806899976977,2004,-0.44610040179612,1,1,6,13.2398881286292
"3162",102,2010,17,1.38118163044835,1,0.665387349368857,2004,-1.11116493125406,1,1,7,13.9354040485631
"3163",103,1980,31,6.29290725006268,1,-1.3072764423754,1986,-0.507763066703725,0,0,0,28.4778677409836
"3164",103,1981,31,6.29290725006268,1,0.5539160103571,1986,0.279122825575786,0,0,0,31.1259460859956
"3165",103,1982,31,6.29290725006268,1,-0.133536745350462,1986,-0.236360625121064,0,0,0,29.9230098795912
"3166",103,1983,31,6.29290725006268,1,-2.08706958727406,1986,0.0527357734216315,0,0,0,28.2585734362103
"3167",103,1984,31,6.29290725006268,1,-0.469517564307838,1986,1.66991554206901,0,0,0,31.4933052278238
"3168",103,1985,31,6.29290725006268,1,0.333542590648544,1986,-0.26190241066273,0,0,0,30.3645474300485
"3169",103,1986,31,6.29290725006268,1,0.503395454534289,1986,-0.146156622721332,1,1,1,31.6501460818756
"3170",103,1987,31,6.29290725006268,1,0.584233552511653,1986,-0.322410717161012,1,1,2,32.5547300854133
"3171",103,1988,31,6.29290725006268,1,-1.01622789794721,1986,0.528736842573275,1,1,3,32.8054161946887
"3172",103,1989,31,6.29290725006268,1,-0.77625509360274,1986,0.449069363470898,1,1,4,33.9657215199308
"3173",103,1990,31,6.29290725006268,1,0.486996297987074,1986,0.173257499688502,1,1,5,35.9531610477383
"3174",103,1991,31,6.29290725006268,1,-1.28770647404211,1986,-1.38916634503857,1,1,6,33.616034430982
"3175",103,1992,31,6.29290725006268,1,0.0850573441935806,1986,2.24412465084724,1,1,7,39.6220892451035
"3176",103,1993,31,6.29290725006268,1,1.03293841709145,1986,-0.852326086198593,1,1,8,38.4735195809555
"3177",103,1994,31,6.29290725006268,1,0.275648972119934,1986,1.29368537632738,1,1,9,40.86224159851
"3178",103,1995,31,6.29290725006268,1,-0.208791857124768,1986,-1.56688295169124,1,1,10,38.5172324412467
"3179",103,1996,31,6.29290725006268,1,0.335407760275414,1986,-1.36768628731146,1,1,11,40.2606287230266
"3180",103,1997,31,6.29290725006268,1,0.600586757561954,1986,-0.484172753943335,1,1,12,42.4093212536813
"3181",103,1998,31,6.29290725006268,1,2.09898512132855,1986,-1.12557464211978,1,1,13,44.2663177292714
"3182",103,1999,31,6.29290725006268,1,0.999322414864023,1986,-0.742052030947147,1,1,14,44.5501776339796
"3183",103,2000,31,6.29290725006268,1,1.21912693791095,1986,-0.18785972247836,1,1,15,46.3241744654953
"3184",103,2001,31,6.29290725006268,1,1.35645989112365,1986,-0.853673877580023,1,1,16,46.7956932636063
"3185",103,2002,31,6.29290725006268,1,1.86624685064213,1986,0.365562958278878,1,1,17,49.5247170589837
"3186",103,2003,31,6.29290725006268,1,1.93335184663164,1986,-0.811430199635725,1,1,18,49.4148288970586
"3187",103,2004,31,6.29290725006268,1,0.741234807273042,1986,1.05580140794699,1,1,19,51.0899434652827
"3188",103,2005,31,6.29290725006268,1,4.02789027974931,1986,0.0231371871982306,1,1,20,54.3439347170102
"3189",103,2006,31,6.29290725006268,1,1.69110944828666,1986,-1.42952321860879,1,1,21,51.5544934797406
"3190",103,2007,31,6.29290725006268,1,2.80137256685322,1986,-0.634261036533713,1,1,22,54.4600187803822
"3191",103,2008,31,6.29290725006268,1,1.06452104328445,1986,0.537406697427017,1,1,23,54.8948349907742
"3192",103,2009,31,6.29290725006268,1,2.10480689997698,1986,0.705740254674001,1,1,24,57.1034544047137
"3193",103,2010,31,6.29290725006268,1,2.46538734936886,1986,2.68927244737588,1,1,25,60.4475670468074
"3194",104,1980,10,-0.495157349920073,1,-3.1072764423754,2004,4.77550871115344e-05,0,0,0,2.39761396279164
"3195",104,1981,10,-0.495157349920073,1,-1.2460839896429,2004,-0.124174163728877,0,0,0,4.13458449670815
"3196",104,1982,10,-0.495157349920073,1,-1.93353674535046,2004,-0.690643861927592,0,0,0,2.88066204280187
"3197",104,1983,10,-0.495157349920073,1,-3.88706958727406,2004,1.83787090027113,0,0,0,3.455643963077
"3198",104,1984,10,-0.495157349920073,1,-2.26951756430784,2004,2.49732304093483,0,0,0,5.73264812670692
"3199",104,1985,10,-0.495157349920073,1,-1.46645740935146,2004,0.290570682606448,0,0,0,4.32895592333492
"3200",104,1986,10,-0.495157349920073,1,-1.29660454546571,2004,0.266451430818043,0,0,0,4.47468953543226
"3201",104,1987,10,-0.495157349920073,1,-1.21576644748835,2004,0.496533034939722,0,0,0,4.7856092375313
"3202",104,1988,10,-0.495157349920073,1,-2.81622789794721,2004,1.14795553829481,0,0,0,3.83657029042753
"3203",104,1989,10,-0.495157349920073,1,-2.57625509360274,2004,1.24636915689049,0,0,0,4.17495671336767
"3204",104,1990,10,-0.495157349920073,1,-1.31300370201293,2004,-0.487952558119174,0,0,0,3.70388638994783
"3205",104,1991,10,-0.495157349920073,1,-3.08770647404211,2004,0.943839109259213,0,0,0,3.36097528529703
"3206",104,1992,10,-0.495157349920073,1,-1.71494265580642,2004,0.391406059686838,0,0,0,4.18130605396035
"3207",104,1993,10,-0.495157349920073,1,-0.767061582908547,2004,1.12525880190847,0,0,0,5.86303986907985
"3208",104,1994,10,-0.495157349920073,1,-1.52435102788007,2004,1.52415348131116,0,0,0,5.50464510351102
"3209",104,1995,10,-0.495157349920073,1,-2.00879185712477,2004,-0.187897837396124,0,0,0,3.30815295555904
"3210",104,1996,10,-0.495157349920073,1,-1.46459223972459,2004,0.919442981882379,0,0,0,4.95969339223772
"3211",104,1997,10,-0.495157349920073,1,-1.19941324243805,2004,0.548263893230799,0,0,0,4.85369330087268
"3212",104,1998,10,-0.495157349920073,1,0.298985121328546,2004,0.728222996665424,0,0,0,6.5320507680739
"3213",104,1999,10,-0.495157349920073,1,-0.800677585135977,2004,0.366886035842237,0,0,0,5.07105110078619
"3214",104,2000,10,-0.495157349920073,1,-0.580873062089054,2004,-1.14472292338488,0,0,0,3.77924666460599
"3215",104,2001,10,-0.495157349920073,1,-0.443540108876355,2004,-0.365271136858728,0,0,0,4.69603140434485
"3216",104,2002,10,-0.495157349920073,1,0.0662468506421326,2004,0.293059813681428,0,0,0,5.86414931440349
"3217",104,2003,10,-0.495157349920073,1,0.13335184663164,2004,-1.47553308593461,0,0,0,4.16266141077696
"3218",104,2004,10,-0.495157349920073,1,-1.05876519272696,2004,0.000314713517296148,1,1,1,5.44639217087027
"3219",104,2005,10,-0.495157349920073,1,2.22789027974931,2004,0.56466065207935,1,1,2,10.2973935819086
"3220",104,2006,10,-0.495157349920073,1,-0.10889055171334,2004,-0.922034359309821,1,1,3,7.47391773905677
"3221",104,2007,10,-0.495157349920073,1,1.00137256685322,2004,0.84162726455474,1,1,4,11.3478424814879
"3222",104,2008,10,-0.495157349920073,1,-0.735478956715546,2004,-0.848708857967838,1,1,5,8.92065483539654
"3223",104,2009,10,-0.495157349920073,1,0.304806899976977,2004,-1.99382464530164,1,1,6,9.81582490475527
"3224",104,2010,10,-0.495157349920073,1,0.665387349368857,2004,-1.56087299711688,1,1,7,11.6093570023319
"3225",105,1980,18,2.18638729342761,1,-1.9072764423754,1992,-0.243931949838908,0,0,0,18.0351789012133
"3226",105,1981,18,2.18638729342761,1,-0.0460839896428997,1992,0.0613750417682813,0,0,0,20.201678345553
"3227",105,1982,18,2.18638729342761,1,-0.733536745350462,1992,-0.926767236574023,0,0,0,18.5260833115031
"3228",105,1983,18,2.18638729342761,1,-2.68706958727406,1992,-1.07859881689028,0,0,0,16.4207188892633
"3229",105,1984,18,2.18638729342761,1,-1.06951756430784,1992,-1.39152953781004,0,0,0,17.7253401913097
"3230",105,1985,18,2.18638729342761,1,-0.266457409351456,1992,2.63032176006915,0,0,0,22.5502516441453
"3231",105,1986,18,2.18638729342761,1,-0.096604545465711,1992,0.117385494831523,0,0,0,20.2071682427934
"3232",105,1987,18,2.18638729342761,1,-0.0157664474883469,1992,-0.655796474588951,0,0,0,19.5148243713503
"3233",105,1988,18,2.18638729342761,1,-1.61622789794721,1992,-0.233176286396206,0,0,0,18.3369831090842
"3234",105,1989,18,2.18638729342761,1,-1.37625509360274,1992,-0.71539856615395,0,0,0,18.0947336336709
"3235",105,1990,18,2.18638729342761,1,-0.113003702012926,1992,1.06972717313144,0,0,0,21.1431107645461
"3236",105,1991,18,2.18638729342761,1,-1.88770647404211,1992,-0.11280050263126,0,0,0,18.1858803167542
"3237",105,1992,18,2.18638729342761,1,-0.51494265580642,1992,1.21044856390628,1,1,1,21.8818932015275
"3238",105,1993,18,2.18638729342761,1,0.432938417091454,1992,-0.00660356551016394,1,1,2,22.6127221450089
"3239",105,1994,18,2.18638729342761,1,-0.324351027880066,1992,1.22931371503884,1,1,3,24.0913499805864
"3240",105,1995,18,2.18638729342761,1,-0.808791857124768,1992,-0.401479573795685,1,1,4,22.9761158625072
"3241",105,1996,18,2.18638729342761,1,-0.264592239724586,1992,0.505090483253929,1,1,5,25.426885536957
"3242",105,1997,18,2.18638729342761,1,0.00058675756195431,1992,-1.14681793698065,1,1,6,25.0401561140089
"3243",105,1998,18,2.18638729342761,1,1.49898512132855,1992,-0.426399777878902,1,1,7,28.2589726368773
"3244",105,1999,18,2.18638729342761,1,0.399322414864023,1992,0.600305435538344,1,1,8,29.18601514383
"3245",105,2000,18,2.18638729342761,1,0.619126937910946,1992,-0.755292767634253,1,1,9,29.0502214637043
"3246",105,2001,18,2.18638729342761,1,0.756459891123645,1992,0.183558008788831,1,1,10,31.1264051933401
"3247",105,2002,18,2.18638729342761,1,1.26624685064213,1992,-1.02643692127264,1,1,11,31.4261972227971
"3248",105,2003,18,2.18638729342761,1,1.33335184663164,1992,0.331035950142588,1,1,12,33.8507750902018
"3249",105,2004,18,2.18638729342761,1,0.141234807273042,1992,-0.735802859933354,1,1,13,32.5918192407673
"3250",105,2005,18,2.18638729342761,1,3.42789027974931,1992,1.00780352143223,1,1,14,38.6220810946092
"3251",105,2006,18,2.18638729342761,1,1.09110944828666,1992,-0.0440952474003195,1,1,15,36.233401494314
"3252",105,2007,18,2.18638729342761,1,2.20137256685322,1992,-1.15775434459983,1,1,16,37.230005515681
"3253",105,2008,18,2.18638729342761,1,0.464521043284454,1992,0.0896432542872139,1,1,17,37.7405515909993
"3254",105,2009,18,2.18638729342761,1,1.50480689997698,1992,1.04306564174842,1,1,18,40.734259835153
"3255",105,2010,18,2.18638729342761,1,1.86538734936886,1992,-1.13077713817475,1,1,19,39.9209975046217
"3256",106,1980,16,4.22442335845939,1,-2.5072764423754,1998,-0.241998660603501,0,0,0,13.4751482554805
"3257",106,1981,16,4.22442335845939,1,-0.6460839896429,1998,-1.82293788766521,0,0,0,13.7554014811513
"3258",106,1982,16,4.22442335845939,1,-1.33353674535046,1998,0.504457218177114,0,0,0,15.395343831286
"3259",106,1983,16,4.22442335845939,1,-3.28706958727406,1998,0.909828981933147,0,0,0,13.8471827531185
"3260",106,1984,16,4.22442335845939,1,-1.66951756430784,1998,1.37640270160309,0,0,0,15.9313084957546
"3261",106,1985,16,4.22442335845939,1,-0.866457409351456,1998,1.73627879437586,0,0,0,17.0942447434838
"3262",106,1986,16,4.22442335845939,1,-0.696604545465711,1998,1.11694834914534,0,0,0,16.644767162139
"3263",106,1987,16,4.22442335845939,1,-0.615766447488347,1998,0.685876489549697,0,0,0,16.2945334005207
"3264",106,1988,16,4.22442335845939,1,-2.21622789794721,1998,0.731539926021776,0,0,0,14.739735386534
"3265",106,1989,16,4.22442335845939,1,-1.97625509360274,1998,0.856109829883728,0,0,0,15.1042780947404
"3266",106,1990,16,4.22442335845939,1,-0.713003702012926,1998,-0.961655481315508,0,0,0,14.549764175131
"3267",106,1991,16,4.22442335845939,1,-2.48770647404211,1998,0.679723299028524,0,0,0,14.4164401834458
"3268",106,1992,16,4.22442335845939,1,-1.11494265580642,1998,2.19915160104265,0,0,0,17.3086323036956
"3269",106,1993,16,4.22442335845939,1,-0.167061582908547,1998,0.363531576508338,0,0,0,16.4208933520592
"3270",106,1994,16,4.22442335845939,1,-0.924351027880066,1998,-2.46828742293006,0,0,0,12.8317849076493
"3271",106,1995,16,4.22442335845939,1,-1.40879185712477,1998,-0.00969006988839793,0,0,0,14.8059414314462
"3272",106,1996,16,4.22442335845939,1,-0.864592239724586,1998,0.0828466753786391,0,0,0,15.4426777941134
"3273",106,1997,16,4.22442335845939,1,-0.599413242438046,1998,0.426900827740295,0,0,0,16.0519109437616
"3274",106,1998,16,4.22442335845939,1,0.898985121328546,1998,-1.46392575273939,1,1,1,16.6594827270485
"3275",106,1999,16,4.22442335845939,1,-0.200677585135977,1998,-0.212363397736463,1,1,2,17.8113823755869
"3276",106,2000,16,4.22442335845939,1,0.0191269379109457,1998,-0.362143219020096,1,1,3,18.8814070773502
"3277",106,2001,16,4.22442335845939,1,0.156459891123645,1998,0.216424046942293,1,1,4,20.5973072965253
"3278",106,2002,16,4.22442335845939,1,0.666246850642133,1998,-1.28983177075959,1,1,5,20.6008384383419
"3279",106,2003,16,4.22442335845939,1,0.73335184663164,1998,-0.627629327550456,1,1,6,22.3301458775406
"3280",106,2004,16,4.22442335845939,1,-0.458765192726958,1998,0.055852494723843,1,1,7,22.8215106604563
"3281",106,2005,16,4.22442335845939,1,2.82789027974931,1998,-0.40827662913195,1,1,8,26.6440370090768
"3282",106,2006,16,4.22442335845939,1,0.49110944828666,1998,0.930451073016767,1,1,9,26.6459838797628
"3283",106,2007,16,4.22442335845939,1,1.60137256685322,1998,-0.398806555498402,1,1,10,27.4269893698142
"3284",106,2008,16,4.22442335845939,1,-0.135478956715546,1998,-1.09335108472174,1,1,11,25.9955933170221
"3285",106,2009,16,4.22442335845939,1,0.904806899976977,1998,0.979876632591819,1,1,12,30.1091068910282
"3286",106,2010,16,4.22442335845939,1,1.26538734936886,1998,-0.933762661658549,1,1,13,29.5560480461697
"3287",107,1980,33,7.60976463588813,1,-1.3072764423754,1986,0.277390695339075,0,0,0,30.5798788888518
"3288",107,1981,33,7.60976463588813,1,0.5539160103571,1986,1.439829721207,0,0,0,33.6035103674522
"3289",107,1982,33,7.60976463588813,1,-0.133536745350462,1986,0.751867524836403,0,0,0,32.2280954153741
"3290",107,1983,33,7.60976463588813,1,-2.08706958727406,1986,2.26112016140923,0,0,0,31.7838152100233
"3291",107,1984,33,7.60976463588813,1,-0.469517564307838,1986,0.859399411308227,0,0,0,31.9996464828885
"3292",107,1985,33,7.60976463588813,1,0.333542590648544,1986,-1.4900116563909,0,0,0,30.4532955701458
"3293",107,1986,33,7.60976463588813,1,0.503395454534289,1986,0.470443919500157,1,1,1,33.5836040099226
"3294",107,1987,33,7.60976463588813,1,0.584233552511653,1986,-1.81244864514453,1,1,2,32.3815495432553
"3295",107,1988,33,7.60976463588813,1,-1.01622789794721,1986,0.272889361405674,1,1,3,33.8664260993466
"3296",107,1989,33,7.60976463588813,1,-0.77625509360274,1986,1.29164067474586,1,1,4,36.1251502170312
"3297",107,1990,33,7.60976463588813,1,0.486996297987074,1986,0.0445591084805232,1,1,5,37.1413200423557
"3298",107,1991,33,7.60976463588813,1,-1.28770647404211,1986,1.90035011085868,1,1,6,38.2224082727047
"3299",107,1992,33,7.60976463588813,1,0.0850573441935806,1986,-1.2392241840874,1,1,7,37.4555977959943
"3300",107,1993,33,7.60976463588813,1,1.03293841709145,1986,0.773992230709379,1,1,8,41.416695283689
"3301",107,1994,33,7.60976463588813,1,0.275648972119934,1986,-1.1539322984127,1,1,9,39.7314813095954
"3302",107,1995,33,7.60976463588813,1,-0.208791857124768,1986,-0.503200403141223,1,1,10,40.8977723756221
"3303",107,1996,33,7.60976463588813,1,0.335407760275414,1986,-0.394794055307457,1,1,11,42.5503783408561
"3304",107,1997,33,7.60976463588813,1,0.600586757561954,1986,0.603232341305231,1,1,12,44.8135837347553
"3305",107,1998,33,7.60976463588813,1,2.09898512132855,1986,-0.687484269071062,1,1,13,46.0212654881456
"3306",107,1999,33,7.60976463588813,1,0.999322414864023,1986,-0.141256440636624,1,1,14,46.4678306101155
"3307",107,2000,33,7.60976463588813,1,1.21912693791095,1986,-0.0585512757497471,1,1,15,47.7703402980493
"3308",107,2001,33,7.60976463588813,1,1.35645989112365,1986,-1.40124152772719,1,1,16,47.5649829992846
"3309",107,2002,33,7.60976463588813,1,1.86624685064213,1986,-0.0441952089981603,1,1,17,50.4318162775321
"3310",107,2003,33,7.60976463588813,1,1.93335184663164,1986,-1.09371625507142,1,1,18,50.4494002274483
"3311",107,2004,33,7.60976463588813,1,0.741234807273042,1986,-0.188753194164604,1,1,19,51.1622462489966
"3312",107,2005,33,7.60976463588813,1,4.02789027974931,1986,1.03917010969682,1,1,20,56.6768250253343
"3313",107,2006,33,7.60976463588813,1,1.69110944828666,1986,-0.320895274714513,1,1,21,53.9799788094603
"3314",107,2007,33,7.60976463588813,1,2.80137256685322,1986,-1.33306842921759,1,1,22,55.0780687735238
"3315",107,2008,33,7.60976463588813,1,1.06452104328445,1986,1.93299295995649,1,1,23,57.6072786391291
"3316",107,2009,33,7.60976463588813,1,2.10480689997698,1986,-0.0556168811747635,1,1,24,57.6589546546903
"3317",107,2010,33,7.60976463588813,1,2.46538734936886,1986,-1.13008516811125,1,1,25,57.9450668171457
"3318",108,1980,7,0.215467345465157,1,-2.5072764423754,1998,-0.375315439038926,0,0,0,9.33287546405083
"3319",108,1981,7,0.215467345465157,1,-0.6460839896429,1998,0.0461768646514632,0,0,0,11.6155602204737
"3320",108,1982,7,0.215467345465157,1,-1.33353674535046,1998,0.306060890248865,0,0,0,11.1879914903636
"3321",108,1983,7,0.215467345465157,1,-3.28706958727406,1998,-1.8602236060106,0,0,0,7.0681741521805
"3322",108,1984,7,0.215467345465157,1,-1.66951756430784,1998,-0.598476455012779,0,0,0,9.94747332614454
"3323",108,1985,7,0.215467345465157,1,-0.866457409351456,1998,0.505661553058671,0,0,0,11.8546714891724
"3324",108,1986,7,0.215467345465157,1,-0.696604545465711,1998,-0.124067585430842,0,0,0,11.3947952145686
"3325",108,1987,7,0.215467345465157,1,-0.615766447488347,1998,1.16860702744898,0,0,0,12.7683079254258
"3326",108,1988,7,0.215467345465157,1,-2.21622789794721,1998,1.28417973136124,0,0,0,11.2834191788792
"3327",108,1989,7,0.215467345465157,1,-1.97625509360274,1998,0.137857211313701,0,0,0,10.3770694631761
"3328",108,1990,7,0.215467345465157,1,-0.713003702012926,1998,0.168584477064797,0,0,0,11.671048120517
"3329",108,1991,7,0.215467345465157,1,-2.48770647404211,1998,0.392744329152397,0,0,0,10.1205052005754
"3330",108,1992,7,0.215467345465157,1,-1.11494265580642,1998,-1.32337895278992,0,0,0,9.77714573686882
"3331",108,1993,7,0.215467345465157,1,-0.167061582908547,1998,1.07452221294689,0,0,0,13.1229279755035
"3332",108,1994,7,0.215467345465157,1,-0.924351027880066,1998,0.979780591262152,0,0,0,12.2708969088472
"3333",108,1995,7,0.215467345465157,1,-1.40879185712477,1998,-0.41360680248642,0,0,0,10.393068685854
"3334",108,1996,7,0.215467345465157,1,-0.864592239724586,1998,-0.408482789229129,0,0,0,10.9423923165114
"3335",108,1997,7,0.215467345465157,1,-0.599413242438046,1998,0.10550693912402,0,0,0,11.7215610421511
"3336",108,1998,7,0.215467345465157,1,0.898985121328546,1998,0.273117012489289,1,1,1,14.387569479283
"3337",108,1999,7,0.215467345465157,1,-0.200677585135977,1998,-1.62692792749489,1,1,2,12.3878618328343
"3338",108,2000,7,0.215467345465157,1,0.0191269379109457,1998,0.353374265859826,1,1,3,15.5879685492359
"3339",108,2001,7,0.215467345465157,1,0.156459891123645,1998,-0.112303132618726,1,1,4,16.2596241039701
"3340",108,2002,7,0.215467345465157,1,0.666246850642133,1998,0.379996638577165,1,1,5,18.2617108346845
"3341",108,2003,7,0.215467345465157,1,0.73335184663164,1998,2.05131495718737,1,1,6,21.0001341492842
"3342",108,2004,7,0.215467345465157,1,-0.458765192726958,1998,-0.871039265561427,1,1,7,17.8856628871768
"3343",108,2005,7,0.215467345465157,1,2.82789027974931,1998,1.91799902935768,1,1,8,24.9613566545722
"3344",108,2006,7,0.215467345465157,1,0.49110944828666,1998,-0.429906381767125,1,1,9,21.2766704119847
"3345",108,2007,7,0.215467345465157,1,1.60137256685322,1998,-0.248096671641095,1,1,10,23.5687432406773
"3346",108,2008,7,0.215467345465157,1,-0.135478956715546,1998,-0.082324387700572,1,1,11,22.997664001049
"3347",108,2009,7,0.215467345465157,1,0.904806899976977,1998,0.595027513953541,1,1,12,25.7153017593957
"3348",108,2010,7,0.215467345465157,1,1.26538734936886,1998,-0.928437071958179,1,1,13,25.5524176228758
"3349",109,1980,11,1.19809655391517,1,-2.5072764423754,1998,-0.589039000795836,0,0,0,10.1017811107439
"3350",109,1981,11,1.19809655391517,1,-0.6460839896429,1998,-0.448092357058959,0,0,0,12.1039202072133
"3351",109,1982,11,1.19809655391517,1,-1.33353674535046,1998,-0.197887181305127,0,0,0,11.6666726272596
"3352",109,1983,11,1.19809655391517,1,-3.28706958727406,1998,2.39351482954258,0,0,0,12.3045417961837
"3353",109,1984,11,1.19809655391517,1,-1.66951756430784,1998,0.243258678418851,0,0,0,11.7718376680262
"3354",109,1985,11,1.19809655391517,1,-0.866457409351456,1998,-0.724361819132696,0,0,0,11.607277325431
"3355",109,1986,11,1.19809655391517,1,-0.696604545465711,1998,-0.341121854819305,0,0,0,12.1603701536302
"3356",109,1987,11,1.19809655391517,1,-0.615766447488347,1998,1.10939726053634,0,0,0,13.6917273669632
"3357",109,1988,11,1.19809655391517,1,-2.21622789794721,1998,0.64754448816641,0,0,0,11.6294131441344
"3358",109,1989,11,1.19809655391517,1,-1.97625509360274,1998,-0.592305706830772,0,0,0,10.6295357534817
"3359",109,1990,11,1.19809655391517,1,-0.713003702012926,1998,-1.58648633783982,0,0,0,10.8986065140624
"3360",109,1991,11,1.19809655391517,1,-2.48770647404211,1998,-0.0509054822004583,0,0,0,10.6594845976726
"3361",109,1992,11,1.19809655391517,1,-1.11494265580642,1998,-0.120600093911454,0,0,0,11.9625538041973
"3362",109,1993,11,1.19809655391517,1,-0.167061582908547,1998,0.445661174747316,0,0,0,13.4766961457539
"3363",109,1994,11,1.19809655391517,1,-0.924351027880066,1998,1.07632954011276,0,0,0,13.3500750661479
"3364",109,1995,11,1.19809655391517,1,-1.40879185712477,1998,0.260427143281515,0,0,0,12.0497318400719
"3365",109,1996,11,1.19809655391517,1,-0.864592239724586,1998,0.565193551742542,0,0,0,12.8986978659331
"3366",109,1997,11,1.19809655391517,1,-0.599413242438046,1998,0.718804090896306,0,0,0,13.3174874023734
"3367",109,1998,11,1.19809655391517,1,0.898985121328546,1998,-0.118283322531839,1,1,1,14.9787983527119
